pv_kw,battery_kwh,IRR,NPC
56.0,174,,628940.5354803286
56.0,176,,637740.1717101187
56.0,178,,646543.1954129419
56.0,180,,655348.8713480316
56.0,182,,664157.0791652524
56.0,184,,672968.1620176916
56.0,186,,681781.8495086118
56.0,188,,690598.6986265825
56.0,190,,699418.4430719522
56.0,192,,708240.8142391595
56.0,194,,717064.924429422
56.0,196,,725890.9643440536
56.0,198,,734719.1054012344
56.0,200,,743549.7026559976
57.0,0,0.04420776472175736,-51126.256517703776
57.0,2,0.04013442126664213,-47471.81294335365
57.0,4,0.03617077152939996,-43696.14053377911
57.0,6,0.03234315096230955,-39858.9872012849
57.0,8,0.028569144180446537,-35867.68939312488
57.0,10,0.024733005817383136,-31577.790463443373
57.0,12,0.020817391620098435,-26980.76183698781
57.0,14,0.016803854271571828,-22068.061974836986
57.0,16,0.012685671321690961,-16849.897973877938
57.0,18,0.008455415095127705,-11338.111017185613
57.0,20,0.004115337627506488,-5560.781555926638
57.0,22,-0.00032184128434809,437.45182870858116
57.0,24,-0.004858568004346364,6631.15222425275
57.0,26,-0.009507749212139038,13006.53874597227
57.0,28,-0.014296364736122058,19564.41211080731
57.0,30,-0.019262674620887155,26313.618188099157
57.0,32,-0.024432320111907102,33239.34058974177
57.0,34,-0.02981452966703424,40300.70698870409
57.0,36,-0.03545341187268536,47489.864679097525
57.0,38,-0.04140922587393425,54802.82177288179
57.0,40,-0.04773770153368062,62213.73032148093
57.0,42,-0.05455236118247986,69729.14690458773
57.0,44,-0.06200751268362292,77351.55621816669
57.0,46,-0.07028671358014893,85052.3418325074
57.0,48,-0.07969137820380778,92810.49078159042
57.0,50,-0.09074832525329402,100610.86126589158
57.0,52,-0.10452341134571974,108454.49696214881
57.0,54,-0.12361080086320664,116343.99619036098
57.0,56,-0.15832808526603437,124278.4013976445
57.0,58,,132260.17116046007
57.0,60,,140295.08584433218
57.0,62,,148375.86184998462
57.0,64,,156492.41644087847
57.0,66,,164641.06717273727
57.0,68,,172820.47602381863
57.0,70,,181031.60228021827
57.0,72,,189273.70179055238
57.0,74,,197547.84636892274
57.0,76,,205854.67228923907
57.0,78,,214190.57060179958
57.0,80,,222554.2747174268
57.0,82,,230942.90310913773
57.0,84,,239354.55201220588
57.0,86,,247788.18953597796
57.0,88,,256243.72350848874
57.0,90,,264717.48231323675
57.0,92,,273209.22339480446
57.0,94,,281717.1192016959
57.0,96,,290236.01234912017
57.0,98,,298767.94217821135
57.0,100,,307315.6620083035
57.0,102,,315877.48434176896
57.0,104,,324451.69375645113
57.0,106,,333037.8036648114
57.0,108,,341634.3349696817
57.0,110,,350239.8616618144
57.0,112,,358855.9766735467
57.0,114,,367483.41466191364
57.0,116,,376119.60462688503
57.0,118,,384764.3643532809
57.0,120,,393417.18021017103
57.0,122,,402078.8408130672
57.0,124,,410749.49304534734
57.0,126,,419428.73742390407
57.0,128,,428114.83336853364
57.0,130,,436807.93014550756
57.0,132,,445508.56021536567
57.0,134,,454215.825178485
57.0,136,,462929.76259083825
57.0,138,,471650.1421238883
57.0,140,,480376.29667623
57.0,142,,489108.3638074618
57.0,144,,497846.1511643058
57.0,146,,506588.9034227547
57.0,148,,515335.6845264664
57.0,150,,524087.34049691865
57.0,152,,532844.3409233519
57.0,154,,541606.5331523156
57.0,156,,550373.0878891938
57.0,158,,559143.9019139131
57.0,160,,567918.5086751309
57.0,162,,576695.881539181
57.0,164,,585475.9373243013
57.0,166,,594260.0066391638
57.0,168,,603048.2407988374
57.0,170,,611840.0997081469
57.0,172,,620635.0475093743
57.0,174,,629433.2191375152
57.0,176,,638234.5100912895
57.0,178,,647038.825302125
57.0,180,,655845.4293291499
57.0,182,,664654.8124489867
57.0,184,,673466.5963337736
57.0,186,,682280.8256627272
57.0,188,,691097.8058913383
57.0,190,,699917.4621992112
57.0,192,,708739.7151210145
57.0,194,,717564.0402043533
57.0,196,,726390.5983141359
57.0,198,,735218.8669010557
57.0,200,,744048.539134297
58.0,0,0.0430639111350164,-50401.08238249965
58.0,2,0.0390690260722899,-46746.41480759919
58.0,4,0.03517953121657458,-42974.16452087905
58.0,6,0.03142152275534693,-39143.0871848421
58.0,8,0.027711804237171345,-35157.56095201423
58.0,10,0.02393892867997427,-30877.17944533338
58.0,12,0.020082533411788894,-26288.416219052182
58.0,14,0.016120801190414147,-21377.23979985492
58.0,16,0.012050424548707417,-16158.243210019755
58.0,18,0.007867330032618414,-10647.592358529255
58.0,20,0.003570501865714837,-4868.475485573661
58.0,22,-0.0008256138110397382,1132.1952429279554
58.0,24,-0.0053224144099007775,7327.853279127034
58.0,26,-0.00993706375026926,13710.70579455472
58.0,28,-0.014690141999068485,20273.433973245395
58.0,30,-0.019622624791561405,27028.94784154008
58.0,32,-0.024755985192643992,33957.73415748339
58.0,34,-0.030100854451127645,41021.22474486382
58.0,36,-0.03570235889750617,48213.43141578652
58.0,38,-0.04161651403764466,55526.72931077979
58.0,40,-0.047902431964072734,62939.88866760592
58.0,42,-0.0546676888591634,70455.38132423745
58.0,44,-0.06205975508718753,78072.95984252602
58.0,46,-0.07027099902458622,85774.67134242368
58.0,48,-0.07957737094103345,93527.09162032549
58.0,50,-0.09049624599191919,101321.60694677904
58.0,52,-0.10405721605306173,109162.16662786968
58.0,54,-0.12271028662100536,117049.17423310931
58.0,56,-0.15580410193622163,124981.89484479751
58.0,58,,132961.22379457197
58.0,60,,140986.99477752938
58.0,62,,149060.6921629046
58.0,64,,157174.17012067506
58.0,66,,165319.9525349736
58.0,68,,173494.4548913823
58.0,70,,181698.1412848247
58.0,72,,189931.24007459034
58.0,74,,198197.41375072772
58.0,76,,206500.29321916273
58.0,78,,214834.7958171568
58.0,80,,223195.54438557476
58.0,82,,231582.01826545206
58.0,84,,239991.26977081763
58.0,86,,248422.88135204813
58.0,88,,256874.98419544383
58.0,90,,265343.5427783448
58.0,92,,273830.33711985993
58.0,94,,282332.6670257924
58.0,96,,290846.0813779602
58.0,98,,299374.2940836736
58.0,100,,307918.1810549559
58.0,102,,316474.7115323788
58.0,104,,325043.3598533039
58.0,106,,333624.3966615079
58.0,108,,342217.1674537261
58.0,110,,350820.6955154921
58.0,112,,359434.3399820816
58.0,114,,368057.52524496976
58.0,116,,376690.0252372667
58.0,118,,385331.49896747107
58.0,120,,393981.15227372095
58.0,122,,402638.948718319
58.0,124,,411305.94653360714
58.0,126,,419981.7070371028
58.0,128,,428665.0224324814
58.0,130,,437356.01982804853
58.0,132,,446055.0445784996
58.0,134,,454760.4735837801
58.0,136,,463472.3344731388
58.0,138,,472190.8297115839
58.0,140,,480915.9209992182
58.0,142,,489647.31378168537
58.0,144,,498384.29888012004
58.0,146,,507125.33044865675
58.0,148,,515870.43851497036
58.0,150,,524620.8253800852
58.0,152,,533376.5169141792
58.0,154,,542137.6539776098
58.0,156,,550903.3245750273
58.0,158,,559672.7549041124
58.0,160,,568445.8625991745
58.0,162,,577222.7445948912
58.0,164,,586003.3288125054
58.0,166,,594788.896348375
58.0,168,,603578.8515141822
58.0,170,,612371.9259681815
58.0,172,,621168.7773246604
58.0,174,,629969.4914166279
58.0,176,,638773.1667192907
58.0,178,,647579.5487344605
58.0,180,,656387.8990473504
58.0,182,,665198.4083893567
58.0,184,,674011.0476204002
58.0,186,,682826.1441426993
58.0,188,,691643.7754443933
58.0,190,,700463.5603546439
58.0,192,,709285.6310644295
58.0,194,,718110.0569350496
58.0,196,,726936.7100231465
58.0,198,,735765.1050770548
58.0,200,,744594.5745797486
59.0,0,0.0419370627154485,-49659.951272771235
59.0,2,0.03801778203628303,-46005.132400389026
59.0,4,0.0341972639721595,-42232.66854097712
59.0,6,0.030507030753583964,-38408.251013229594
59.0,8,0.026858623920850144,-34427.10157139323
59.0,10,0.02314348061944016,-30150.97204649532
59.0,12,0.0193428112307239,-25567.86665149476
59.0,14,0.015434520823915054,-20662.692763926207
59.0,16,0.011411935975140564,-15444.813759436962
59.0,18,0.007271369989533927,-9930.6351324547
59.0,20,0.0030182514684600203,-4152.173110490083
59.0,22,-0.0013386963651719208,1851.8445150202242
59.0,24,-0.005798112730970972,8051.218018573563
59.0,26,-0.010378423193520225,14440.168835711767
59.0,28,-0.015100059409640099,21011.371781186477
59.0,30,-0.020000585492080836,27773.746363807957
59.0,32,-0.02509816107814855,34704.28589996983
59.0,34,-0.030407955221033345,41770.51139724389
59.0,36,-0.03597165144035519,48963.166856721116
59.0,38,-0.0418449058723912,56275.36687832648
59.0,40,-0.04808865229997694,63688.824880868786
59.0,42,-0.054807862769857496,71204.83047921151
59.0,44,-0.06214956051220588,78824.60211114393
59.0,46,-0.07029197959697309,86522.37893023444
59.0,48,-0.07950897424601744,94269.75582688143
59.0,50,-0.09030317557934653,102058.89204240928
59.0,52,-0.10366444007276632,109893.23265928005
59.0,54,-0.12193724813261186,117778.74349294911
59.0,56,-0.15368466804004555,125710.10885898117
59.0,58,,133688.38221246755
59.0,60,,141711.19991038746
59.0,62,,149776.56688706172
59.0,64,,157881.42575614384
59.0,66,,166022.19522961517
59.0,68,,174191.8784779242
59.0,70,,182390.83492892308
59.0,72,,190619.40936889465
59.0,74,,198879.657689892
59.0,76,,207174.6908770803
59.0,78,,215503.55074350856
59.0,80,,223863.1350569144
59.0,82,,232247.98519718248
59.0,84,,240654.10713105247
59.0,86,,249082.17245482194
59.0,88,,257529.65165647608
59.0,90,,265992.8965409477
59.0,92,,274471.8673892234
59.0,94,,282966.99862786994
59.0,96,,291477.46601922874
59.0,98,,300004.52946159383
59.0,100,,308545.8463367652
59.0,102,,317098.79551527306
59.0,104,,325663.9234571463
59.0,106,,334242.6603059249
59.0,108,,342831.97225980094
59.0,110,,351429.9850950385
59.0,112,,360038.1639417655
59.0,114,,368657.5222360899
59.0,116,,377286.3603345158
59.0,118,,385923.9518230954
59.0,120,,394570.3743134362
59.0,122,,403226.3615405464
59.0,124,,411890.36416325526
59.0,126,,420562.2011536985
59.0,128,,429243.3416475409
59.0,130,,437935.2567452614
59.0,132,,446634.5618861339
59.0,134,,455339.45426360064
59.0,136,,464050.3524260812
59.0,138,,472767.3495436071
59.0,140,,481490.6943435464
59.0,142,,490220.30057913833
59.0,144,,498955.56048149074
59.0,146,,507694.7188559266
59.0,148,,516437.76276782993
59.0,150,,525186.3776198727
59.0,152,,533940.8419980581
59.0,154,,542700.4007695006
59.0,156,,551464.5897011171
59.0,158,,560233.0149865511
59.0,160,,569006.082226955
59.0,162,,577783.9298374068
59.0,164,,586566.0032940265
59.0,166,,595353.0982686335
59.0,168,,604143.9877508351
59.0,170,,612938.1871702154
59.0,172,,621735.1744235544
59.0,174,,630534.8253133871
59.0,176,,639337.9120510508
59.0,178,,648144.8493789227
59.0,180,,656954.1565822484
59.0,182,,665765.5968734
59.0,184,,674579.4947821161
59.0,186,,683396.5848154639
59.0,188,,692216.187965499
59.0,190,,701037.9905824002
59.0,192,,709862.2173414417
59.0,194,,718687.733253934
59.0,196,,727513.5393824694
59.0,198,,736339.3269264856
59.0,200,,745166.2311027523
60.0,0,0.040826504579674294,-48903.081365105536
60.0,2,0.036980351959430724,-45248.50424853382
60.0,4,0.033227764740896504,-41477.74678482674
60.0,6,0.029600985522128642,-37656.9641416763
60.0,8,0.026010508085450912,-33678.07654261881
60.0,10,0.022349482444084634,-29403.47281186915
60.0,12,0.018601589488493442,-24824.063506851446
60.0,14,0.014742642350742408,-19921.130598683572
60.0,16,0.010765815432115078,-14703.417274533582
60.0,18,0.006667536757757775,-9187.189274021875
60.0,20,0.0024583110642120154,-3411.43208157918
60.0,22,-0.0018578320706039708,2592.01242126726
60.0,24,-0.006281607074669848,8795.930583508038
60.0,26,-0.010830380292426556,15193.201554407293
60.0,28,-0.015519975738461422,21770.593486494618
60.0,30,-0.020390288234063192,28540.515263850983
60.0,32,-0.025456309189687887,35476.27389279806
60.0,34,-0.030731289166043285,42543.722539389244
60.0,36,-0.03626035266547967,49738.40125226244
60.0,38,-0.042096506627717245,57051.24820720825
60.0,40,-0.04830335901443006,64467.565822392135
60.0,42,-0.05498153928554117,71985.49288424588
60.0,44,-0.062272128465579724,79603.31135694499
60.0,46,-0.07034808901672851,87294.98638995911
60.0,48,-0.07948687989828995,95039.68674598774
60.0,50,-0.09017263831288358,102825.51883411562
60.0,52,-0.10336692905298184,110657.47399190918
60.0,54,-0.12131596005467482,118541.46324524515
60.0,56,-0.1519652810471266,126470.34840685257
60.0,58,,134444.14365477717
60.0,60,,142465.83186481413
60.0,62,,150530.69889081956
60.0,64,,158628.81932380848
60.0,66,,166758.53008871566
60.0,68,,174920.27720863416
60.0,70,,183115.47508953436
60.0,72,,191340.3468579099
60.0,74,,199597.37010049948
60.0,76,,207888.50255598268
60.0,78,,216211.63343543472
60.0,80,,224564.10301751946
60.0,82,,232942.3237256934
60.0,84,,241344.42121087085
60.0,86,,249768.52999584115
60.0,88,,258211.22415691975
60.0,90,,266668.8333462562
60.0,92,,275141.7858213461
60.0,94,,283631.715748826
60.0,96,,292139.265059803
60.0,98,,300663.46160947374
60.0,100,,309202.09233704093
60.0,102,,317753.2497928004
60.0,104,,326316.45702571364
60.0,106,,334891.9125764952
60.0,108,,343477.9382141374
60.0,110,,352073.32218636305
60.0,112,,360678.05308591796
60.0,114,,369292.13059385505
60.0,116,,377916.3441944124
60.0,118,,386551.2155658214
60.0,120,,395194.2204663412
60.0,122,,403846.148879073
60.0,124,,412507.3484429508
60.0,126,,421178.69812051026
60.0,128,,429860.00391740754
60.0,130,,438549.8817431107
60.0,132,,447245.95160526317
60.0,134,,455947.86531382805
60.0,136,,464657.41468917177
60.0,138,,473374.0671300536
60.0,140,,482097.4966546157
60.0,142,,490827.21818499063
60.0,144,,499561.7546592188
60.0,146,,508299.1879877292
60.0,148,,517040.2922222355
60.0,150,,525786.826654005
60.0,152,,534538.6436041173
60.0,154,,543296.3911674698
60.0,156,,552059.2778029105
60.0,158,,560827.5199672283
60.0,160,,569600.4481482466
60.0,162,,578378.0565853682
60.0,164,,587161.076021909
60.0,166,,595948.2292176121
60.0,168,,604739.0511048303
60.0,170,,613532.8394558008
60.0,172,,622329.8980507834
60.0,174,,631129.4538333092
60.0,176,,639931.5762667245
60.0,178,,648736.3306730621
60.0,180,,657544.2796435546
60.0,182,,666355.8378328118
60.0,184,,675170.9882690804
60.0,186,,683989.3523616531
60.0,188,,692809.6011245151
60.0,190,,701631.5986464478
60.0,192,,710455.8412753359
60.0,194,,719281.8606677101
60.0,196,,728109.4382009746
60.0,198,,736938.0455369045
60.0,200,,745768.5497808473
61.0,0,0.039734610442388796,-48134.91853308053
61.0,2,0.03595685519008196,-44477.67482161078
61.0,4,0.03227132196305349,-40710.67558622529
61.0,6,0.02870456526827181,-36891.57084654142
61.0,8,0.02516873508286399,-32912.82333165281
61.0,10,0.02156050151319233,-28640.185709556914
61.0,12,0.017862548103211306,-24062.554895361573
61.0,14,0.014050439582687702,-19160.251764266082
61.0,16,0.010116991617624471,-13941.138413495828
61.0,18,0.006060978890535695,-8424.571890362036
61.0,20,0.0018933705514823096,-2649.9985524873337
61.0,22,-0.0023832378119461595,3353.0260751671667
61.0,24,-0.006768841556030969,9556.536423731653
61.0,26,-0.011283190852024005,15956.9680931728
61.0,28,-0.0159438229404395,22543.373148086743
61.0,30,-0.020785496615858712,29321.61094084545
61.0,32,-0.02581927578940768,36260.50916308251
61.0,34,-0.03106123797885063,43330.03510830982
61.0,36,-0.03655709334954127,50527.01846730107
61.0,38,-0.042360743146349966,57843.872460994695
61.0,40,-0.048527849021876346,65258.653912095986
61.0,42,-0.05516945506727455,72780.92753085728
61.0,44,-0.06241883942791682,80402.72222785842
61.0,46,-0.0704357021257136,88090.47916585676
61.0,48,-0.07949578530345125,95828.28740209102
61.0,50,-0.09009042684596147,103615.31688724557
61.0,52,-0.10314520694101637,111448.82907268655
61.0,54,-0.12080871961686279,119329.81494612292
61.0,56,-0.15053829010597986,127255.74887600123
61.0,58,,135226.45571065464
61.0,60,,143244.53942136484
61.0,62,,151306.24205357663
61.0,64,,159401.58707029896
61.0,66,,167525.61064050914
61.0,68,,175679.94918912265
61.0,70,,183869.6037169426
61.0,72,,192087.9397098734
61.0,74,,200340.46890787577
61.0,76,,208628.52948879256
61.0,78,,216947.47276316778
61.0,80,,225294.00745597793
61.0,82,,233665.98767767998
61.0,84,,242060.47419972898
61.0,86,,250476.92886304687
61.0,88,,258913.17809050024
61.0,90,,267367.8166217726
61.0,92,,275838.45666166756
61.0,94,,284324.612251984
61.0,96,,292827.7777940372
61.0,98,,301348.48477459257
61.0,100,,309885.0275793351
61.0,102,,318434.9660739654
61.0,104,,326997.277723344
61.0,106,,335570.072159489
61.0,108,,344152.30652302917
61.0,110,,352745.00007377577
61.0,112,,361348.06850947154
61.0,114,,369961.8028228049
61.0,116,,378584.1356760242
61.0,118,,387214.52831997315
61.0,120,,395854.3763732137
61.0,122,,404503.8285882143
61.0,124,,413163.02980146446
61.0,126,,421832.0784706219
61.0,128,,430511.04137603886
61.0,130,,439197.62296178134
61.0,132,,447890.33264830324
61.0,134,,456590.7265487036
61.0,136,,465299.5300127177
61.0,138,,474015.83805566217
61.0,140,,482738.6967449213
61.0,142,,491468.5818714586
61.0,144,,500203.01602041314
61.0,146,,508939.30775320507
61.0,148,,517679.90350034036
61.0,150,,526425.415631423
61.0,152,,535176.1328393492
61.0,154,,543932.3032143139
61.0,156,,552694.1168069544
61.0,158,,561461.5450726479
61.0,160,,570234.7093428166
61.0,162,,579012.8523627985
61.0,164,,587795.9825203131
61.0,166,,596583.4051901031
61.0,168,,605373.9319546025
61.0,170,,614166.5225633578
61.0,172,,622961.4531122785
61.0,174,,631759.1703782757
61.0,176,,640561.1604081258
61.0,178,,649367.0172311552
61.0,180,,658175.7940267434
61.0,182,,666986.2908852603
61.0,184,,675799.7691174207
61.0,186,,684616.7739623116
61.0,188,,693437.5807451457
61.0,190,,702262.3646912528
61.0,192,,711090.1391946865
61.0,194,,719920.1233177729
61.0,196,,728751.2169966133
61.0,198,,737582.6866502103
61.0,200,,746415.1654479026
62.0,0,0.03865915315558488,-47353.55798886412
62.0,2,0.03494877984657552,-43695.71431085987
62.0,4,0.03132805108932102,-39932.47989180539
62.0,6,0.027818220143009276,-36113.40460955332
62.0,8,0.024336238272552047,-32136.131045233727
62.0,10,0.020778459808203698,-27864.35577910966
62.0,12,0.017129043284975998,-23288.56032514944
62.0,14,0.013361888522467558,-18386.06574136924
62.0,16,0.009469210987166798,-13163.532384530685
62.0,18,0.00545430547263881,-7646.63384669544
62.0,20,0.00132618413294594,-1871.8071767977526
62.0,22,-0.002911010876077369,4129.451837614717
62.0,24,-0.007261739161552594,10335.6503331891
62.0,26,-0.011739979749501361,16735.580224365178
62.0,28,-0.01636902925579642,23326.364091401505
62.0,30,-0.021182468952596234,30112.361499930077
62.0,32,-0.02618616133509255,37055.93600678065
62.0,34,-0.031395940555542734,44127.36740044541
62.0,36,-0.03686005474181653,51327.122091213496
